34, thân_thiện
6, cuống
85, bơ_vơ
20, baba
7, bứt_phá
107, người_ở
6, tkằg
29, lĩnh_vực
16, dày_dặn
8, bach
154, ai_ngờ
7, tuần_hoàn
9, babe
26, xua_tan
5, lặt_vặt
34, nông_thôn
9, hữu_ý
234, kiểm_tra
10, ngõ_cụt
10, bù_đầu
11, cái_thế
25, nhờ_vả
6, nhẫn_cưới
24, buồn_tẻ
5, chí_choé
102, mưa_bão
43, ngậm_ngùi
5, đứng_núi_này_trông_núi_nọ
44, khao_khát
76, nhất_thiết
6, té_ra
128, vi_vu
7, tổng_thể
14, vi_mô
16, kia_mà
5, tiền_công
37, kịch_bản
8, hiệu_trưởng
14, đọc_đi_đọc_lại
12, gửi_gắm
33, luẩn_quẩn
109, khác_gì
21, bất_tài
5, đồn_thổi
10, bale
14, bala
6, hai_lòng
8, hình_dáng
5, nội_vụ
34, sống_chết
7, hoa_giấy
5, xác_chết
54, phần_mềm
35, mami
5, tương_đương
7, mabư
37, bang
61, banh
6, nói_tục
133, mama
28, xe_khách
11, người_hùng
226, gương
114, balo
5, bama
5, được_cái_là
7, đi_tiêu
9, oan_gia
5, tỉnh_lẻ
11, hiện_diện
5, xang
748, xanh
7, nội_bộ
6, phát_hành
8, manu
20, nhân_tài
8, đột_biến
6, động_lực_học
30, baoh
41, manh
1535, mang
5, bạc_phận
19, balô
9, rình_rập
8, trong_vắt
125, hậu_quả
86, làm_quen
11, trở_mặt
8, admin
5, rào_rào
9, chục_triệu
9, cao_ráo
9, step
142, ra_gì
10, luôn_thể
19, thác_loạn
31, trong_suốt
9, thảm_hoạ
20, cảnh_giác
26, cạch
8, kưng
5, cá_độ
23, lấp_lánh
20, no_nê
1751, cuối_cùng
277, kinh_khủng
7, khu_đô_thị
14, nkiều
5, hồng_trần
26, <>
53, ấy_là
48, học_kì
12, bayh
18, nhận_thức
11, đau_xót
5, viễn_tưởng
13, thầy_cô_giáo
6, trươc
15, kí_lô
42, đòi_hỏi
214, tham_gia
30, xác_nhận
7, nhông
57, chịch
253, cẩn_thận
42, đất_trời
16, sát_sinh
7, ảo_mộng
17, version
13, trò_cười
12, nạnh
7, nhong
24, độc_ác
20, tuổi_tác
5, hùng_vĩ
14, ạnh
5, tuyệt_diệu
214, cạnh
6, chân_gỗ
8, tượng_trưng
12, khả_quan
76, xênh
10, nghiệp_dư
10, tuyển_tập
5, đồ_thị
7, mênh
5, rệu_rã
7, tài_nguyên
37, ưu_tiên
126, trải_nghiệm
15, bênh
5, xa_gần
100, cụng
8, vô_phương
12, xuống_đường
32, lưu_ý
88, tài_liệu
5, vô_phúc
36, hoạn_nạn
7, lao_công
7, tàu_ngầm
162, yên_bình
181, quyền
8, phạm_tội
34, linh_hồn
124, nhân_viên
58, đặt_chân
23, chỉ_tiêu
241, cứ_thế
312, tâm_hồn
32, cơm_rang
16, quyến
167, quyết
93, dư_âm
11, vô_tội
12, đen_bạc
10, phục_hồi
10, khờ_dại
16, khung_cảnh
112, khủng_khiếp
19, huy_hoàng
29, thẫn_thờ
49, bất_kì
8, huan
20, yêu_quái
8, giật_gân
171, quyển
7, hýhý
16, tin_đồn
25, mưa_nắng
1735, cảm_thấy
9, tinh_tinh
5, sube
5, nóng_mặt
22, sáng_suốt
5, nhất_quán
6, lưỡi_không_xương
20, hoavôlệ
5, tay_vịn
23, tuyển_sinh
54, lê_thê
22, trách_móc
83, người_thương
48, bài_thơ
18, thứ_sáu
25, hịhị
5, xà_ngang
15, áo_rét
564, hồng
35, mỹ_phẩm
21, chủ_quan
6, chỉ_bảo
5, tuân_thủ
6, đặc_trị
1745, huhu
6, tí_teo
7, vô_ý_thức
5, hỗn_hợp
8, nghĩa_địa
10, chuyên_cần
10, giòn_tan
34, lâu_nay
15, không_khéo
16, chết_dở
6, rầm_rầm
8, 🐜
5, 🐙
9, 🐐
12, 🐎
25, 🐔
26, 🐓
43, 🐒
8, 🐑
11, 🐈
43, đại_dương
25, 🐸
161, 🐷
74, 🐶
6, 🐵
19, 🐼
8, dich
17, 🐻
8, 🐰
14, 🐭
9, 🐳
17, 🐱
34, 🐥
7, 🐠
6, 🐟
13, 🐝
82, bất_an
24, 🐤
34, 🐣
8, 🐢
34, 👗
10, 👖
12, 👕
7, heirs
6, 👜
9, 👛
12, 👚
12, xương_máu
18, 👙
31, 👐
1075, 👏
77, 👎
578, 👍
69, sung
15, 👓
12, 👒
18, 👑
34, 👈
36, rộng_lớn
26, 👇
109, 👆
7, sumo
37, 👅
795, 👌
36, 👋
329, 👊
37, hung
238, 👉
45, 👀
37, đông_lạnh
23, 🐾
17, 🐽
77, 👄
5, 👂
27, 👸
26, 👶
8, 👵
36, 👼
167, 👻
8, 👺
10, yên_giấc
18, 👹
40, 👰
118, 👯
7, 👮
55, 👭
7, 👲
9, 👱
56, 👨
61, 👧
33, 👦
6, 👬
82, 👫
33, 👪
97, 👩
29, 👠
16, 👟
6, 👞
9, hoa_lá
5, diet
11, david
8, 👤
94, 👣
7, diep
6, 👡
61, 💘
101, 💗
259, 💖
276, 💕
14, tiện_lợi
163, 💜
70, 💛
122, 💚
82, 💙
149, 💐
26, thách_thức
79, 💏
17, 💎
17, 💍
208, 💔
249, 💓
8, 💒
9, tiếc_thương
54, 💑
38, 💇
18, suot
28, 💆
21, 💅
17, 💌
12, nghêu_ngao
184, tỏ_tình
1048, 💋
8, 💊
11, 💉
7, bền_bỉ
39, 💀
43, 👿
7, 👾
54, 💄
580, 💃
29, 💁
294, chúng_nó
51, 💸
41, 💵
32, giăng
18, len_lỏi
179, cuồng
41, chảy_máu
150, 💰
9, mềng
15, 💭
83, 💴
5, 💲
5, cao_trào
27, 💨
27, 💧
28, kiêng
78, 💦
58, 💥
13, 💬
12, mềnk
21, 💫
573, 💪
55, 💩
47, 💟
163, 💞
83, 💝
64, 💤
29, 💣
24, 💢
70, ac
6, 📖
42, ad
799, trở_lại
17017, ai
54, am
564, an
136, ao
9, ap
6, aq
12, at
29, au
6, av
22, ax
37, ay
5, 📀
622, ba
8, 📷
8, bd
72, be
151, bg
323, bi
7, bl
59, bm
132, bn
91, bo
14, 📱
12, bs
187, bt
12, cứng_rắn
39, bu
15, bv
6, bx
92, vĩnh
8, 📝
42, 📣
757, ca
29, 📢
42, cb
9, cd
178, ce
50, cg
12, 🔜
90, ch
60, ci
8, 🔚
8, 🔙
848, ck
40, cl
162, cm
49, đậu_xanh
620, co
6, 🔔
21, cp
31, cr
7, tóe_loe
47, ct
316, cu
10, susu
95, cv
318, chăm_chỉ
92, cx
24, vỗ_béo
5, 🔊
704, da
128, de
15, 🤘
651, 🤗
19, tẩy_chay
789, di
43, 🤑
219, dm
17, 🤐
9, dn
840, do
29, 🤕
203, 🤔
150, 🤓
12, ds
49, 🤒
79, dt
10, 🔨
150, du
61, 🔥
6, dx
41, 🔫
39, 🔪
19, ec
8, leo_trèo
26, ei
7, el
29642, em
69, en
295, eo
15, ep
31, vô_tận
5, eu
9, aó
17, 🤧
7, méo_mặt
9, ex
11, 🤦
5, 🤡
17, 🤤
1047, bà
163, 🤣
112, bá
16, bã
118, bè
1724, bé
9, 🆘
131, bê
28, bì
119, bí
71, dinh
447, bò
8, ding
74, bó
54, bô
56, bõ
11, rồi_đời
144, bù
24, bú
176, ga
7, gb
95, cà
54, gd
759, cá
14, ge
318, gi
6, 🖖
32, 🖕
5, gk
36, gl
16, cê
1159, chúng_ta
110, go
16, cí
6, gr
114, chưởng
5, gs
11, dây_cót
24, gt
36, gu
104, cò
5, gv
37391, có
2225, cô
7, cõ
16, cù
221, cú
302, ha
27, đam
108, đan
9, hb
74, hc
31, đao
13, dà
29, đai
535, he
6, dá
67, dã
32, ổ_cứng
3685, đau
530, hi
55, dè
19, hl
60, hm
17, đaq
152, dê
972, hn
320, ho
5, dior
417, dì
26, dí
15, hq
12, ht
22, đay
68, hu
13, dò
8, dó
75, hx
21, dô
32, hy
5, dõ
1360, dù
16, ia
5, 🦀
11, ic
38, id
15, ie
178, im
26, 🇻
252, in
5, 🇺
104, io
114, it
1239, iu
27, 🇳
257, xã_hội
5, 🇦
9, hoàng_hậu
60, quý_giá
15, tiểu_nhân
24, dĩ
5, sinh_sôi
253, ka
75, kb
9, kc
840, gà
70, ke
35, gã
41, kh
73, ki
26, thuốc_ngủ
10, 🗡
3828, 😘
95, 😗
450, 😖
68, gê
226, 😕
34, kn
1516, 😜
11720, gì
157, 😛
15, kp
849, cũ
26, kq
535, 😚
5, gí
333, 😙
170, 😐
34, ks
37, kt
1090, 😏
167, ku
545, 😎
2991, 😍
9, gò
5, kv
1527, 😔
719, 😓
14, gô
1436, 😒
58, gõ
31, ky
453, 😑
120, 😈
170, 😇
45, xấu_xa
1043, 😆
21, gù
917, 😅
14, trốn_chạy
1116, 😌
1228, la
796, 😋
2493, 😊
5, tổ_dân_phố
675, 😉
20, lc
935, hà
607, 😀
53, đep
551, há
111, le
18, lg
1272, 😄
12, đel
280, đem
512, 😃
72, li
1835, đen
12602, 😂
152, bơ
2616, 😁
325, đeo
11, lk
683, hè
46, 😸
246, hé
234, 😷
323, lm
556, hê
100, 😶
798, lo
126, 😵
211, hì
12, lp
20, 😼
867, hí
44, nhiệt_huyết
8, lq
95, 😻
29, 😺
67, ls
231, 😹
493, 😰
5, lt
36, lu
102, 😯
46, lv
6, gđ
34, hò
24, 😮
29, trằn_trọc
117, hó
4391, 😭
331, hô
220, 😴
284, ly
283, 😳
138, 😲
535, 😱
138, 😨
103, 😧
39, hù
5, cầm_cố
436, hú
32, hân_hạnh
51, 😦
740, 😥
914, ma
338, 😬
95, sóng_gió
507, 😫
44, hý
7, mb
56, mc
767, 😪
744, 😩
325, 😠
213, me
124, 😟
1192, 😞
1316, 😝
140, mh
444, mi
525, 😤
13, biểu_tượng
542, 😣
1283, cơ
1337, 😢
657, 😡
29, ml
8, iê
70, mo
19, iì
5, mp
56, mr
23, mt
261, mu
459, 🙏
78, mv
7, ió
27, 🙎
19, 🙍
211, my
188, hành_trình
41, cư
19, bảo_tàng
586, 🙈
38, 🙇
54, 🙆
317, na
88, 🙅
22, nb
110, 🙌
42, 🙋
168, 🙊
142, ne
60, 🙉
61, 🙀
206, ng
82, 😿
106, nh
19, 😾
579, ni
5, người_rừng
33, 😽
203, 🙄
21, nk
136, 🙃
34, dơ
66, 🙂
47, nl
33, 🙁
8, nm
622, no
23, hĩ
21, ngày_sinh
24, nu
106, nv
14, nx
83, ny
424, dư
45, oa
12, oc
19, kà
7, od
8, ká
130, oh
314, oi
355, ok
7, kè
73, ol
208, ké
58, om
72, on
40, kê
5, đầu_hôm
9, 🚘
247, kì
9, 🚗
55, kí
60, or
5, 🚜
21, ot
9, kó
5, 🚐
48, tận_cùng
134, kô
563, oy
77, pa
55, ký
6, đin
21, pc
35490, là
14, 🚌
743, lá
8, pe
6, thừng
11, lã
9, pg
10, ph
84, hoa_hồng
6, đit
13, 🚀
108, pi
8, pk
34, lè
5, xóm_làng
7, pl
277, pm
13, lé
342, lê
8, po
51, lì
8, hoạch
40, lí
9, hũ
32, pr
47, 🚶
5, 🚵
31, pt
5, 🚼
14, pu
97, lò
16, pv
15, viếng
40, ló
194, lô
13, py
16, 🚴
29, lù
20, 🚲
13, lú
87, qa
208, lý
19, qc
21641, mà
422, má
112, mã
27, gơ
6, qk
8, mè
15, mé
205, mê
24, qn
6, 🚣
89, kĩ
5, qp
142, mì
574, mí
7, qs
7, qt
7, qu
136, mò
6, mó
365, mô
5, run_sợ
5, mõ
120, mù
6, mú
8923, ra
22, mý
339, nà
68, ná
16, re
5, nã
252, ri
15, rút_tiền
246, hơ
12, rk
1314, nè
125, an_ủi
38, né
24, ro
92, nì
7, ní
89, ru
58, gắng
7455, nó
18, 🌚
68, nô
8, 🌙
26, chong
26, ry
150, hư
10, nú
125, sa
7, tròn_trịa
113, oà
26, sd
44, đlq
188, se
11, 🌅
11, 🌄
93, sg
6, 🌋
42, sh
40, 🌊
70, si
35, suýt_nữa
15, 🌈
36, sk
13, sl
22, sm
280, so
34, mĩ
8, 🌃
64, sp
48, sr
6, 🌀
32, 🌷
34, st
111, su
229, sv
8, 🌴
23, 🌻
7, bắn_tốc_độ
82, 🌺
6, sx
94, 🌹
94, 🌸
6, 🌬
5973, ta
13, 🌲
28, tb
20, 🌱
50, tc
28, td
21, 🌧
31, pà
50, te
7, 🌥
6, 🌤
76, th
123, ti
14, 🌪
8, 🌩
61, tk
20, 🌨
35, tl
42, 🌟
52, pé
80, 🌞
20, tm
12, pê
5, 🌝
2044, to
66, thi_thoảng
6, 🌜
6, pì
289, lũ
54, tq
62, tr
68, ts
36, 🍗
282, tu
15, 🍖
28, 🍕
16, pó
28, 🍔
20, 🍛
12, pô
6, tx
360, ty
21, 🍚
15, 🍙
5, 🍘
9, 🍏
28, 🍎
13, 🍍
20, 🍌
22, 🍓
19, 🍒
10, uc
7, 🍑
8, qà
8, 🍐
13, tuổi_tôi
8, 🍇
5, 🍆
15, 🍅
69, uh
11, 🍄
11, nội_trợ
459, ui
10, ủng
6, 🍋
12, 🍊
65, uk
15, 🍉
13, 🌿
13, um
5, qé
33, 🌾
8, qê
15, 🌽
555, up
48, 🌼
5, tùy_tâm
177, mũ
93, 🍃
13, ur
22, 🍂
6, trừ_bữa
26, 🍁
125, 🍀
24, 🍷
22, 🍵
27, mức_độ
52, 🍴
35, mới_phải
73, 🍻
52, 🍺
38, 🍹
14, 🍸
7, 🍯
10, 🍮
37, 🍭
333, va
17, 🍬
12, kỳ_tích
7, vb
13, 🍳
288, vc
26, 🍲
11, 🍱
31, vd
332, ve
47, chúng_em
41, 🍰
16, đoi
5, rá
32, 🍧
13, rã
37, 🍦
15, 🍥
170, vi
13, 🍤
9, 🍫
767, vk
18, lơ
48, nhớ_nhung
12, 🍪
41, hiện_nay
652, vl
15, 🍩
11, 🍨
6, ré
36, rê
47, phanh
32, 🍟
62, vo
20, phang
16, 🍞
93, rì
33, 🍝
12, vp
35, 🍜
10, 🍣
14, 🍢
28, vt
24, 🍡
100, vu
9, 🍠
5, ró
40, rô
420, rõ
21, vy
8, lư
12, tiện_dụng
11, rù
21, rú
14, 🎎
11, sà
8, 🎒
30, 🎇
8, phẩm_chất
54, 🎆
14, 🎅
30, 🎄
1099, mơ
78, 🎊
438, 🎉
8, sê
40, 🎈
40, sì
18, 🍾
11, 🍼
10, 🎃
80, 🎂
134, 🎁
67, 🎀
21, sò
7, 🎷
33, sô
77, 🎶
29, 🎵
20, 🎻
11, 🎺
5, ai_đời
16, 🎸
2776, xa
5, 🎭
11, 🎬
39, xd
48, tà
2424, xe
31, tá
16, tã
30, xg
32, xh
13, 🎧
45, xi
56, nơ
35, 🎤
74, tè
88, xl
53, té
8, xm
159, tê
7, xn
29, tì
5, xp
1897, tí
10, 🎣
112, xu
74, xấu_xí
8, tò
184, tó
240, tô
18, lôi_kéo
8, xy
189, tù
97, tú
13, ya
1038, tý
9, yb
16, yd
13, ye
8, thượng_thọ
8, 🏆
31, yk
12, 🏄
9, 🏋
30, 🏊
6, uê
32, yo
28, sĩ
157, cảm_động
20, 🎼
6, yt
49, 🏃
12, yu
20, ngừoi
922, 🏻
10, thủ_phạm
16, đoá
8, giải_nghệ
6, 🏸
15844, và
42, vá
31, vã
11, hạt_giống
7, pơ
20, vè
309, vé
113, vê
5629, vì
9, 🏩
41, rũ
162, ví
281, ngừng
15, mai_đây
47, củng
34, vò
10, sinh_thành
6, vó
427, vô
32, 🏡
128, võ
7, 🏠
9, vù
9, vú
26, được_mỗi_cái
186, quanh
83, 🏿
204, quang
100, đua
14, 🏾
13, 🏽
117, 🏼
40, vđ
13, lột_xác
135, suôn_sẻ
6, đui
189, chương_trình
90, đặt_hàng
16, hỏi_vợ
22, xà
41, xá
70, xã
22, đun
7, rơ
55, xé
18, gương_mẫu
28, xê
14, vĩ
231, xì
70, xí
476, dòng
5, liên_gia
33, xó
123, xô
6, bóc_lịch
18, cư_xử
63, xù
10, phô_trương
58, sơ
13, yê
69, sư
15, bất_biến
57, tơ
196, vũ
64, bia_rượu
8, cận_kề
193, tư
196, chiến_đấu
12, cầm_hơi
6, phân_công
8, ảnk
9, xuất_hành
220, đuê
26, vơ
3830, ảnh
16, choai
9, tiến_hành
19, nhí_nhảnh
11, lơ_đãng
293, chúng
211, ha_ha
17, mạo_hiểm
189, liên_quan
25, môn_học
8, xơ
18, mìnk
29959, mình
33, vướng
10, mìng
5, thời_vận
151, xuyên
12, phính
426, bình
5, tróng
20, giang_sơn
6, xư
59, buồn_vui
8, lởn_vởn
11, kiệt_tác
13, béo_béo
9, bất_khả
6, cằn_cỗi
14, trẩy_hội
5, phù_thuỷ
197, phát_hiện
217, nhắm_mắt
65, công_bằng
48, màu_sắc
5, ong_bướm
18, cười_cười
52, bao_la
50, gương_mặt
10, nhi_đồng
18, thực_đơn
23, phụ_kiện
7, thuỷ_đậu
6, sửa_sai
16, li_bì
18, dưa_lê
12, vũ_điệu
16, cảng
444, cảnh
708, buồn_ngủ
5, đồng_ruộng
59, tra_tấn
19, bê_tông
31, thành_lập
9, đổ_nát
41, hổng
5, trí_óc
7, nhân_tính
7, sửa_đổi
6, ghê_sợ
432, hương
6, to_mồm
21, ngập_ngừng
11, vuốt_ve
55, vật_chất
8, cờ_tướng
21, bánh_cuốn
33, hải_sản
50, nhà_cửa
18, bao_xa
7, gật_gà_gật_gù
25, vũ_khí
8, kính_râm
23, ngăn_cản
103, hoạt_động
5, giải_đáp
11, đôi_mươi
116, chú_ý
157, lí_do
5, lan_truyền
9, toản
18, ngắn_gọn
9, liều_lĩnh
13, sở_trường
63, nghiêng
8, phươg
9, phá_phách
6, vàng_vàng
5, nheo_nhóc
6, chua_xót
12, nhân_văn
11, thể_chất
5, đắt_đỏ
753, bạn_bè
44, bích
12, tiền_nong
59, nhà_nước
41, uyên
5, doanh_số
59, mất_tích
7, ma_cà_rồng
6, trông_ngóng
14, áp_đặt
822, ước
32, bao_dung
31, xích
398, ướt
13, caramen
13, ướp
13, đội_trưởng
487, giảm
19, giản
460, giải
6, ghét_cay_ghét_đắng
10, thăng_thiên
13, nản_lòng
168, video
11, cấp_cứu
9, bạc_hà
7, phản_xạ
285, giấy
243, giấu
9, ban_tặng
6, ườn
225, giấc
7, sáng_sáng
104, hoàn_cảnh
13, si_tình
5, giấm
5, năm_ba
32, tri_thức
125, giầy
10, okay
100, vừa_mới
15, giầu
10, thiên_thời
10, nhút_nhát
5, nướu
46, phích
5, nướk
140, cướp
1501, nước
95, chẳng_lẽ
27, cước
13, tị_nạn
7, rồng_rắn
832, cưới
36, nổi_bật
482, vất_vả
5, huýt_sáo
8, đám_tang
39, thân_quen
5, dương_thế
9, bean
77, cửa_sổ
16, già_nua
3008, cười
8, giẫm
17, bóng_bàn
28, đi_ngoài
17, nghe_đâu
5, bạn_vàng
8, okie
32, lý_tưởng
17, đầy_ắp
14, bính
284, giận
5, điếu_cày
5, xin_xỏ
7, giậy
403, ra_đi
136, giật
5, đê_tiện
5, xoa_xoa
42, cưỡi
62, chết_tiệt
37, tách
45, hoa_hậu
51, sinh_tố
14, ghê_ghê
9, bí_thư
9, su_hào
7, đường_dẫn
8, chùng
12, phải_lòng
132, xứng_đáng
17, vùi_dập
8, robocon
8, tròng
117, biết_mấy
8, cược
8, hao_mòn
71, có_ăn
9, reply
9, thổ_dân
123, thiên_thần
114, toẹt
373, bình_thường
6, bươc
180, giặt
53, giặc
6, lú_lẫn
25, di_chuyển
9, xáo_trộn
11, phình
1743, sinh_nhật
21, vụng_về
11, nóng_mắt
13, beng
7, benh
1060, tặng
45, liên_minh
680, tâm_trạng
7, say_xỉn
11, mươi
23, nhà_vệ_sinh
8, đánh_lừa
5, chữ_số
10, tội_ác
11, mồ_côi
45, ăn_chay
8, táng
10, tánh
16, menh
7, sắn_dây
10, chữa_cháy
7, menu
5, hài_hòa
10, sớm_hôm
30, radio
29, thanh_minh
22, dai_dẳng
28, tinh_tế
17, tâm_thần
21, ghớm
6, năm_kia
291, giết
6, vũ_trường
12, ốc_sên
9, sinh_tử
27, an_ninh
33, buôn_bán
8, thứ_năm
12, cân_nhắc
220, thì_thôi
7, vận_mệnh
166, sớm_mai
41, hxhx
8, cất_giấu
22, ứng
61, ai_ai
63, đời_sống
72, dũng_cảm
6, hxhu
17, riết
6, nhân_thế
21, kháng_sinh
72, trinh
13, galaxy
10, kiệt_quệ
891, đôi_khi
8, quyện
14, đổ_máu
20, kéo_co
59, thương_yêu
14, tri_ân
6, kuối
9, dở_khóc_dở_cười
6, triệu_triệu
38, to_lớn
40, lên_cơn
7, tri_âm
16, vững_tin
667, tuyệt_vời
29, miêu_tả
50, ra_mắt
42, độc_lập
6, chí_chóe
1200, rằng
20, nào_ngờ
13, dông
37, vuốt
7, doanh_thu
7, ngắn_hạn
6, văn_bằng
14, thuyết_phục
112, yếu_đuối
5, thụt_lùi
121, tết_nhất
10, hiếu_động
40, riệu
784, chủ_nhật
9, công_đoàn
21, nằm_bẹp
21, tinh_khôi
51, lẻ_loi
32, giá_cả
14, giải_thưởng
16, mải_mê
26, bổ_ích
6, lựu_đạn
23, hoảng
7, khói_lửa
50, ngẩng
91, mơ_ước
14, viềng
285, giọt
7, giọg
6, tức_thì
12, ra_mặt
157, cứng
14, co_dãn
10, phiền_phức
13, xuống_nước
20, ẩm_thực
568, giỏi
22, chúng_bạn
66, một_vài
21, mặt_bằng
71, áo_mưa
5, định_thức
32, tình_nhân
18, hoang_tưởng
6, tuổi_thọ
9, vạ_vật
8, qđịnh
46, nghi_ngờ
49, học_bổng
5, du_khách
427, bực_mình
99, hỏi_thăm
6, chủ_lực
37, là_hơi
5, tình_trường
57, một_tí
55, ra_hồn
6, cò_con
7, rộng_mở
1085, có_lẽ
13, tít_mắt
14, chí_hướng
94, háo_hức
78, đối_xử
8, đèn_xanh
31, phá_hoại
12, giấy_khen
11, họa_mi
8, bao_phủ
22, mâu_thuẫn
15, đã_đời
397, phương
12, doanh
9, bốc_đồng
150, kinh_doanh
5, hồ_lô
157, ý_tưởng
710, sinh_viên
6, cám_cảnh
9, bệnh_hoạn
6, bạn_đời
6, bùn_lầy
6, tâng
163, tuổi_trẻ
87, dịch
5, triêu
16, văn_miếu
5, gian_xảo
25, đồng_nghĩa
5, dấu_chấm_hỏi
17, tinh_bột
41, hồ_ly
69, giới
14, hết_hơi
15, có_dễ
56, lặng_im
65, mặt_nạ
89, trịnh
6, pha_lê
8, huân
55, cái_trò
26, đúng_đắn
185, giời
18, ngập_đầu
12, giỏi_giang
6, hoang_vắng
5, nhắn_gửi
21, phiêu_du
6, bất_đồng
20, hò_hẹn
241, câu_chuyện
6, nũng_nịu
22, đúng_sai
7, bồ_nhí
6, trình_diễn
10, huyền_bí
6, giỡn
5, mình_mẩy
14, hoan_hô
19, hảo_tâm
69, môi_trường
18, ảo_giác
18, ăn_mảnh
14, tào_lao
7, tối_sầm
26, giục
37, dài_lâu
13, tăm_tối
48, rủ_rê
6, ăn_tạp
5, bồ_bịch
12, tự_sát
37, chong_chóng
5, bạn_đọc
98, rất_chi_là
7, ăn_hàng
35, tiên_sư
15, hàng_họ
7, hình_vuông
32, nóng_hổi
12, biến_cố
476, có_vẻ
12, ngán_ngẩm
1161, giữa
6, chỉ_trích
41, àh
16, ài
63, àk
14, àm
16, ào
292, chia_sẻ
185, ác
47, ái
15, ák
31, ám
39, án
1458, áo
33, áp
11, át
6, áy
85, vết_thương
146, âm
21, ân
47, mắm_tôm
21, tổ_sư
87, âu
10, trung_quân
70, ây
131, ngây_thơ
5, suôn
6, hiểm_nguy
10, nhiếp_ảnh
5, xuất_xứ
6, loạn_lạc
107, dạ_dày
7, thân_phận
10, ơ_hay
14, diên
49, diêm
22, gấu_chó
17, ru_rú
30, đàm
482, đàn
69, đài
9, đàu
22, nông_nỗi
266, đào
39, nhân_quả
14, đày
68, thịnh_vượng
11, hờn_dỗi
118, đám
5, đán
20, đáo
12, điều_trị
101, đái
6, đát
86, đáp
5, èm
7, èn
33, èo
79, đáy
188, đâm
11, éc
7259, đâu
96, nông_nổi
12, ém
31, én
802, éo
131, ép
25, ét
9033, đây
39, chọn_lựa
7, cơm_chiên
58, kiểm_soát
21, đãi
33, êi
6, dung_nhan
5, lẳng_lặng
102, êm
6, ên
16, hạn_hán
117, êu
152, suýt
5, êy
15, trạm
154, trại
20, sinh_nhựt
16, trạg
16, bóng_bay
340, bất_ngờ
660, trông
28, rộn_ràng
7, cồng_chiêng
5, chẳng_ra_làm_sao
34, chứng_kiến
14, ìu
5, né_tránh
184, trải
5, cơ_khí
9, vaio
1223, ít
10, íu
8, dồn_nén
34, xem_ra
6, đâù
13, đáng_ra
12, tây_nguyên
7, đổ_đốn
8, đơn_thuần
141, sương
24, thổn_thức
7, trấy
45, chết_thật
10, vi_phạm
279, đèn
136, đèo
5, cách_biệt
46, cao_thủ
6, rẳng
25, trấn
26, vali
57, xuất_phát
40, vĩnh_viễn
14, đén
1265, đéo
116, bà_ngoại
34, đét
15, năng_suất
15, cao_thế
5, cấm_cung
4833, đêm
58, đên
89, vang
103, nỗ_lực
10, liêu_xiêu
